/root/graduateProject/21.12.23代码/MAGCL-main
[[0.001, '1e-4', '2e-4'], [64, 128, 256], [64, 128, 256], ['rrelu', 'relu'], ['GCNConv'], [2], [0.2], [0.2], [0.1], [0.4], [0.5], [45], ['1e-6', 0], ['degree'], [3], [111, 222, 333, 444, 555], [2, 4, 5], [2, 4, 5], [6, 8, 10], [6, 8, 10]]
0.001 - 64 - 64 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 6, 6]
(E) | Epoch=0015, avg_acc = 0.8670000433921814 , loss = 7.898046493530273
(E) | Epoch=0020, avg_acc = 0.8640000224113464 , loss = 7.889466285705566
EarlyStopping counter: 1 out of 20
(E) | Epoch=0025, avg_acc = 0.8710000514984131 , loss = 7.820991039276123
(E) | Epoch=0030, avg_acc = 0.89000004529953 , loss = 7.770838737487793
(E) | Epoch=0035, avg_acc = 0.893000066280365 , loss = 7.773068428039551
(E) | Epoch=0040, avg_acc = 0.8950000405311584 , loss = 7.78924560546875
(E) | Epoch=0045, avg_acc = 0.8870000243186951 , loss = 7.743856906890869
EarlyStopping counter: 1 out of 20
printing to result
0.8810000419616699
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 4, 10, 8]
running..
(E) | Epoch=0005, avg_acc = 0.7750000357627869 , loss = 8.165580749511719
(E) | Epoch=0010, avg_acc = 0.8250000476837158 , loss = 7.928997039794922
(E) | Epoch=0015, avg_acc = 0.8670000433921814 , loss = 7.89804220199585
(E) | Epoch=0020, avg_acc = 0.8610000610351562 , loss = 7.935734272003174
EarlyStopping counter: 1 out of 20
(E) | Epoch=0025, avg_acc = 0.8750000596046448 , loss = 7.847353935241699
(E) | Epoch=0030, avg_acc = 0.893000066280365 , loss = 7.7988481521606445
(E) | Epoch=0035, avg_acc = 0.8950000405311584 , loss = 7.774219036102295
(E) | Epoch=0040, avg_acc = 0.8940000534057617 , loss = 7.77500581741333
EarlyStopping counter: 1 out of 20
(E) | Epoch=0045, avg_acc = 0.8790000677108765 , loss = 7.732868194580078
EarlyStopping counter: 2 out of 20
printing to result
0.8710000514984131
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 4, 10, 10]
running..
(E) | Epoch=0005, avg_acc = 0.7450000643730164 , loss = 8.203046798706055
(E) | Epoch=0010, avg_acc = 0.796000063419342 , loss = 7.948887348175049
(E) | Epoch=0015, avg_acc = 0.8600000143051147 , loss = 7.8821024894714355
(E) | Epoch=0020, avg_acc = 0.8750000596046448 , loss = 7.810525894165039
(E) | Epoch=0025, avg_acc = 0.8710000514984131 , loss = 7.865658283233643
EarlyStopping counter: 1 out of 20
(E) | Epoch=0030, avg_acc = 0.8960000276565552 , loss = 7.832153797149658
(E) | Epoch=0035, avg_acc = 0.8970000147819519 , loss = 7.821720600128174
(E) | Epoch=0040, avg_acc = 0.8720000386238098 , loss = 7.802114963531494
EarlyStopping counter: 1 out of 20
(E) | Epoch=0045, avg_acc = 0.89000004529953 , loss = 7.753273010253906
EarlyStopping counter: 2 out of 20
printing to result
0.8730000257492065
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 6, 6]
running..
(E) | Epoch=0005, avg_acc = 0.7690000534057617 , loss = 7.8003058433532715
(E) | Epoch=0010, avg_acc = 0.8480000495910645 , loss = 7.9288434982299805
(E) | Epoch=0015, avg_acc = 0.8840000629425049 , loss = 7.846644401550293
(E) | Epoch=0020, avg_acc = 0.8890000581741333 , loss = 7.852318286895752
(E) | Epoch=0025, avg_acc = 0.8650000691413879 , loss = 7.789597034454346
EarlyStopping counter: 1 out of 20
(E) | Epoch=0030, avg_acc = 0.878000020980835 , loss = 7.781656742095947
EarlyStopping counter: 2 out of 20
(E) | Epoch=0035, avg_acc = 0.8760000467300415 , loss = 7.764241695404053
EarlyStopping counter: 3 out of 20
(E) | Epoch=0040, avg_acc = 0.8560000658035278 , loss = 7.724921703338623
EarlyStopping counter: 4 out of 20
(E) | Epoch=0045, avg_acc = 0.8470000624656677 , loss = 7.74419641494751
EarlyStopping counter: 5 out of 20
printing to result
0.8460000157356262
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 6, 8]
running..
(E) | Epoch=0005, avg_acc = 0.7690000534057617 , loss = 7.800308704376221
(E) | Epoch=0010, avg_acc = 0.8480000495910645 , loss = 7.928891658782959
(E) | Epoch=0015, avg_acc = 0.8840000629425049 , loss = 7.794861316680908
(E) | Epoch=0020, avg_acc = 0.8710000514984131 , loss = 7.876395225524902
EarlyStopping counter: 1 out of 20
(E) | Epoch=0025, avg_acc = 0.8770000338554382 , loss = 7.755648612976074
EarlyStopping counter: 2 out of 20
(E) | Epoch=0030, avg_acc = 0.8690000176429749 , loss = 7.7885894775390625
EarlyStopping counter: 3 out of 20
(E) | Epoch=0035, avg_acc = 0.8790000677108765 , loss = 7.764687538146973
EarlyStopping counter: 4 out of 20
(E) | Epoch=0040, avg_acc = 0.8760000467300415 , loss = 7.763332843780518
EarlyStopping counter: 5 out of 20
(E) | Epoch=0045, avg_acc = 0.8640000224113464 , loss = 7.709327697753906
EarlyStopping counter: 6 out of 20
printing to result
0.8510000109672546
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 6, 10]
running..
(E) | Epoch=0005, avg_acc = 0.7760000228881836 , loss = 8.15798568725586
(E) | Epoch=0010, avg_acc = 0.8400000333786011 , loss = 7.929244041442871
(E) | Epoch=0015, avg_acc = 0.878000020980835 , loss = 7.86378812789917
(E) | Epoch=0020, avg_acc = 0.8880000710487366 , loss = 7.868943214416504
(E) | Epoch=0025, avg_acc = 0.862000048160553 , loss = 7.875430107116699
EarlyStopping counter: 1 out of 20
(E) | Epoch=0030, avg_acc = 0.8720000386238098 , loss = 7.784911155700684
EarlyStopping counter: 2 out of 20
(E) | Epoch=0035, avg_acc = 0.8910000324249268 , loss = 7.760687351226807
(E) | Epoch=0040, avg_acc = 0.8840000629425049 , loss = 7.749909400939941
EarlyStopping counter: 1 out of 20
(E) | Epoch=0045, avg_acc = 0.8680000305175781 , loss = 7.749273777008057
EarlyStopping counter: 2 out of 20
printing to result
0.8650000691413879
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 8, 6]
running..
(E) | Epoch=0005, avg_acc = 0.7690000534057617 , loss = 7.800305366516113
(E) | Epoch=0010, avg_acc = 0.8480000495910645 , loss = 7.928812026977539
(E) | Epoch=0015, avg_acc = 0.8830000162124634 , loss = 7.846639156341553
(E) | Epoch=0020, avg_acc = 0.8890000581741333 , loss = 7.8525285720825195
(E) | Epoch=0025, avg_acc = 0.8720000386238098 , loss = 7.750604152679443
EarlyStopping counter: 1 out of 20
(E) | Epoch=0030, avg_acc = 0.8810000419616699 , loss = 7.797900199890137
EarlyStopping counter: 2 out of 20
(E) | Epoch=0035, avg_acc = 0.8710000514984131 , loss = 7.770029544830322
EarlyStopping counter: 3 out of 20
(E) | Epoch=0040, avg_acc = 0.8630000352859497 , loss = 7.737085342407227
EarlyStopping counter: 4 out of 20
(E) | Epoch=0045, avg_acc = 0.8640000224113464 , loss = 7.7159743309021
EarlyStopping counter: 5 out of 20
printing to result
0.8580000400543213
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 8, 8]
running..
(E) | Epoch=0005, avg_acc = 0.7690000534057617 , loss = 7.8003058433532715
(E) | Epoch=0010, avg_acc = 0.8480000495910645 , loss = 7.928822040557861
(E) | Epoch=0015, avg_acc = 0.8730000257492065 , loss = 7.980048656463623
(E) | Epoch=0020, avg_acc = 0.8870000243186951 , loss = 7.8834757804870605
(E) | Epoch=0025, avg_acc = 0.8720000386238098 , loss = 7.8195719718933105
EarlyStopping counter: 1 out of 20
(E) | Epoch=0030, avg_acc = 0.8850000500679016 , loss = 7.792568683624268
EarlyStopping counter: 2 out of 20
(E) | Epoch=0035, avg_acc = 0.8860000371932983 , loss = 7.78109073638916
EarlyStopping counter: 3 out of 20
(E) | Epoch=0040, avg_acc = 0.8820000290870667 , loss = 7.758696556091309
EarlyStopping counter: 4 out of 20
(E) | Epoch=0045, avg_acc = 0.8760000467300415 , loss = 7.757138729095459
EarlyStopping counter: 5 out of 20
printing to result
0.8630000352859497
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 8, 10]
running..
(E) | Epoch=0005, avg_acc = 0.7770000100135803 , loss = 8.157984733581543
(E) | Epoch=0010, avg_acc = 0.8390000462532043 , loss = 7.9291815757751465
(E) | Epoch=0015, avg_acc = 0.8750000596046448 , loss = 7.876369953155518
(E) | Epoch=0020, avg_acc = 0.8860000371932983 , loss = 7.86530065536499
(E) | Epoch=0025, avg_acc = 0.8680000305175781 , loss = 7.878608226776123
EarlyStopping counter: 1 out of 20
(E) | Epoch=0030, avg_acc = 0.8760000467300415 , loss = 7.794699192047119
EarlyStopping counter: 2 out of 20
(E) | Epoch=0035, avg_acc = 0.8920000195503235 , loss = 7.784182071685791
(E) | Epoch=0040, avg_acc = 0.89000004529953 , loss = 7.87114953994751
EarlyStopping counter: 1 out of 20
(E) | Epoch=0045, avg_acc = 0.8750000596046448 , loss = 7.777349472045898
EarlyStopping counter: 2 out of 20
printing to result
0.8750000596046448
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 10, 6]
running..
(E) | Epoch=0005, avg_acc = 0.7920000553131104 , loss = 8.201784133911133
(E) | Epoch=0010, avg_acc = 0.8080000281333923 , loss = 8.088265419006348
(E) | Epoch=0015, avg_acc = 0.878000020980835 , loss = 7.921181678771973
(E) | Epoch=0020, avg_acc = 0.8700000643730164 , loss = 7.886475086212158
EarlyStopping counter: 1 out of 20
(E) | Epoch=0025, avg_acc = 0.8680000305175781 , loss = 7.8537702560424805
EarlyStopping counter: 2 out of 20
(E) | Epoch=0030, avg_acc = 0.8860000371932983 , loss = 7.798023700714111
(E) | Epoch=0035, avg_acc = 0.89000004529953 , loss = 7.717060565948486
(E) | Epoch=0040, avg_acc = 0.8840000629425049 , loss = 7.74611759185791
EarlyStopping counter: 1 out of 20
(E) | Epoch=0045, avg_acc = 0.8770000338554382 , loss = 7.748447418212891
EarlyStopping counter: 2 out of 20
printing to result
0.8740000128746033
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 10, 8]
running..
(E) | Epoch=0005, avg_acc = 0.7920000553131104 , loss = 8.20178508758545
(E) | Epoch=0010, avg_acc = 0.8110000491142273 , loss = 8.088312149047852
(E) | Epoch=0015, avg_acc = 0.8800000548362732 , loss = 7.9211554527282715
(E) | Epoch=0020, avg_acc = 0.8690000176429749 , loss = 7.863368034362793
EarlyStopping counter: 1 out of 20
(E) | Epoch=0025, avg_acc = 0.8790000677108765 , loss = 7.814418792724609
EarlyStopping counter: 2 out of 20
(E) | Epoch=0030, avg_acc = 0.8800000548362732 , loss = 7.801148414611816
(E) | Epoch=0035, avg_acc = 0.8920000195503235 , loss = 7.782186508178711
(E) | Epoch=0040, avg_acc = 0.8820000290870667 , loss = 7.752648830413818
EarlyStopping counter: 1 out of 20
(E) | Epoch=0045, avg_acc = 0.8670000433921814 , loss = 7.759418487548828
EarlyStopping counter: 2 out of 20
printing to result
0.8670000433921814
0.001 - 64 - 64 - relu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 0.0 - degree - 3 - 555 - [5, 5, 10, 10]
running..
(E) | Epoch=0005, avg_acc = 0.796000063419342 , loss = 8.069252014160156
(E) | Epoch=0010, avg_acc = 0.7610000371932983 , loss = 8.043107032775879
EarlyStopping counter: 1 out of 20
(E) | Epoch=0015, avg_acc = 0.8410000205039978 , loss = 7.871077060699463
(E) | Epoch=0020, avg_acc = 0.8380000591278076 , loss = 7.913241863250732
EarlyStopping counter: 1 out of 20
(E) | Epoch=0025, avg_acc = 0.8720000386238098 , loss = 7.867013931274414
(E) | Epoch=0030, avg_acc = 0.8760000467300415 , loss = 7.843255996704102
(E) | Epoch=0035, avg_acc = 0.8810000419616699 , loss = 7.718412399291992
(E) | Epoch=0040, avg_acc = 0.8820000290870667 , loss = 7.783939838409424
(E) | Epoch=0045, avg_acc = 0.8810000419616699 , loss = 7.758986949920654
EarlyStopping counter: 1 out of 20
printing to result
0.878000020980835
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 2, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 4, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [2, 5, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 2, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 4, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [4, 5, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 2, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 8, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 10, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 10, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 4, 10, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 5, 6, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 5, 6, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 5, 6, 10]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 5, 8, 6]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 5, 8, 8]
0.001 - 64 - 128 - rrelu - GCNConv - 2 - 0.2 - 0.2 - 0.1 - 0.4 - 0.5 - 45 - 1e-06 - degree - 3 - 111 - [5, 5, 8, 10]
